domain,v,p,pct,rua,ruf,sp,fo,rf,adkim,aspf,ri
_dmarc.unmineable.com.,DMARC1,reject,100,mailto:support@unmineable.com,mailto:support@unmineable.com,reject,default,default,s,s,default
_dmarc.urlbox.io.,DMARC1,reject,100,"mailto:b74e0ed623e3463ebeb50cdc42596ba9@dmarc-reports.cloudflare.net,mailto:re+u0aglplocfw@dmarc.postmarkapp.com",mailto:support@urlbox.io,reject,1,default,r,r,86400
_dmarc.uuplc.co.uk.,DMARC1,none,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.vanguardcharitable.org.,DMARC1,none,100,mailto:email_eda@vanguard.com,mailto:email_edf@vanguard.com,none,default,afrf,default,default,default
_dmarc.veact.net.,DMARC1,none,default,mailto:support@waedt.net,mailto:support@waedt.net,default,1,default,default,default,default
_dmarc.verbling.com.,DMARC1,none,100,mailto:re+znjt8tagriv@dmarc.postmarkapp.com,default,none,default,default,default,r,default
_dmarc.via-trm.com.,DMARC1,none,5,mailto:support@via-trm.com,default,default,default,default,default,default,default
_dmarc.visitcloud.com.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.vivara.com.br.,DMARC1,none,100,mailto:3ada7952@inbox.ondmarc.com,mailto:3ada7952@inbox.ondmarc.com,default,1,default,default,default,3600
_dmarc.vpro.nl.,DMARC1,none,default,mailto:dmarc-aggregate@vpro.nl,mailto:dmarc-forensics@vpro.nl,default,default,default,default,default,default
_dmarc.wedoogift.com.,DMARC1,none,100,mailto:dmarc-report+rua@wedoogift.com,mailto:dmarc-report+ruf@wedoogift.com,quarantine,1,default,default,default,604800
_dmarc.westernrise.com.,DMARC1,none,default,mailto:info@westernrise.com,default,default,default,default,default,default,default
_dmarc.whittard.co.uk.,DMARC1,reject,default,mailto:rua+whittard.co.uk@dmarc.barracudanetworks.com,mailto:ruf+whittard.co.uk@dmarc.barracudanetworks.com,default,1,default,default,default,default
_dmarc.windesheim.nl.,DMARC1,reject,default,"mailto:dmarc_agg@vali.email,mailto:infrastructuur@windesheim.nl",default,default,default,default,default,default,default
_dmarc.withcherry.com.,DMARC1,none,100,mailto:re+ooqpnqy44n0@dmarc.postmarkapp.com,default,none,default,default,default,r,default
_dmarc.worldpay.us.,DMARC1,reject,default,mailto:2ynhg3yt@ag.dmarcian.com,default,default,default,default,default,default,default
_dmarc.yapicentral.com.,DMARC1,none,default,mailto:dmarc@yapicentral.com,default,default,default,default,default,default,default
_dmarc.yeloplay.be.,DMARC1,reject,default,mailto:jn2qdxcl@ag.eu.dmarcadvisor.com,default,default,default,default,default,default,default
_dmarc.yourhealthidaho.org.,DMARC1,reject,default,mailto:rua+yourhealthidaho.org@dmarc.barracudanetworks.com,"mailto:kr@yourhealthidaho.org,mailto:ruf+yourhealthidaho.org@dmarc.barracudanetworks.com",default,1,default,default,default,default
_dmarc.yourparkingspace.co.uk.,DMARC1,none,100,mailto:re+ltp7qedware@dmarc.postmarkapp.com,default,none,default,default,default,r,default
_dmarc.zalora.com.hk.,DMARC1,reject,100,mailto:dmarc@zalora.com.hk,default,default,default,default,r,s,default
_dmarc.zygorguides.com.,DMARC1,none,default,mailto:dmarc@zygorguides.com,default,default,default,default,default,default,default
_dmarc.101xp.com.,DMARC1,none,default,default,default,default,default,default,default,r,default
_dmarc.2wire.com.,DMARC1,reject,default,mailto:ryafobpc@ag.us.dmarcian.com,default,default,default,default,default,default,default
_dmarc.3dmodels.org.,DMARC1,quarantine,default,default,default,default,default,default,default,default,default
_dmarc.4akid.co.za.,DMARC1,quarantine,90,mailto:dmarc-reports@4akid.co.za,default,none,default,default,default,default,default
_dmarc.7springs.com.,DMARC1,none,default,mailto:dmarcreports@7springs.com,default,default,default,default,default,default,default
_dmarc.a1.bg.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.abos.org.,spf1 include:spf.protection.outlook.com -all,default,default,default,default,default,default,default,default,default,default
_dmarc.achilles.com.,DMARC1,quarantine,default,mailto:16e9aa6f2301301@rep.dmarcanalyzer.com,mailto:16e9aa6f2301301@for.dmarcanalyzer.com,reject,1,default,default,default,default
_dmarc.acli.com.,DMARC1,none,default,"mailto:dmarcacli17@acli.com,mailto:dmarc_agg@vali.email",mailto:dmarcacli17@acli.com,none,1,default,default,default,default
_dmarc.acnb.com.,DMARC1,none,100,mailto:noreply@acnb.com!10m,mailto:noreply@acnb.com!10m,none,default,afrf,default,default,86400
_dmarc.acorn.tv.,DMARC1,reject,default,mailto:amc@rua.agari.com,mailto:amc@ruf.agari.com,default,1,default,default,default,3600
_dmarc.activobank.pt.,DMARC1,reject,100,"mailto:millennium-bcp@rua.agari.com,mailto:rua.bcp@millenniumbcp.pt","mailto:millennium-bcp@ruf.agari.com,mailto:ruf.bcp@millenniumbcp.pt",default,1,default,s,s,3600
_dmarc.aeiou.pt.,DMARC1,none,default,mailto:dmarc+aeiou.pt@sooma.com,mailto:dmarcf+aeiou.pt@sooma.com,default,1,default,default,default,default
_dmarc.afwonline.com.,DMARC1,reject,100,mailto:dmarc@afw.net,mailto:dmarc@afw.net,default,1,default,default,default,default
_dmarc.allagents.co.uk.,DMARC1,reject,10,mailto:webmaster@allagents.co.uk,mailto:webmaster@allagents.co.uk!3m,none,default,afrf,default,default,86400
_dmarc.altamed.org.,DMARC1,none,100,"mailto:dmarc@altamed.org,mailto:afcf151617@rua.easydmarc.us","mailto:dmarc@altamed.org,mailto:afcf151617@ruf.easydmarc.us",default,1,default,default,default,default
_dmarc.ameripriseadvisors.com.,DMARC1,reject,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.amg-news.com.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.appsmith.com.,DMARC1,quarantine,25,mailto:dmarcreports@appsmith.com,default,default,default,default,default,default,default
_dmarc.arreya.com.,DMARC1,none,100,mailto:dmarc@arreya.com,default,default,default,default,r,r,default
_dmarc.arts.gov.,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:itm_info@arts.gov",default,default,default,default,default,default,default
_dmarc.ati.su.,DMARC1,quarantine,default,default,default,default,1,default,default,default,default
_dmarc.b2bendix.com.,DMARC1,reject,default,mailto:DMARCAggregate.RESCorp@knorr-bremse.com,default,default,1,default,default,default,default
_dmarc.beboo.ru.,DMARC1,quarantine,default,mailto:postmaster@beboo.ru,mailto:postmaster@beboo.ru,default,0,default,default,default,default
_dmarc.beefeater.co.uk.,DMARC1,reject,100,"mailto:dmarc_agg@dmarc.everest.email,mailto:dmarc_rua@emaildefense.proofpoint.com","mailto:dmarc_fr@dmarc.everest.email,mailto:dmarc_ruf@emaildefense.proofpoint.com",default,1,afrf,default,default,default
_dmarc.bellway.co.uk.,DMARC1,reject,default,mailto:chris.barker@bellway.co.uk,mailto:chris.barker@bellway.co.uk,default,default,default,default,default,3525
_dmarc.benetton.com.,DMARC1,none,default,"mailto:dmarc-rua@benettongroup.org,mailto:dmarc_rua@emaildefense.proofpoint.com","mailto:dmarc-ruf@benettongroup.org,mailto:dmarc_ruf@emaildefense.proofpoint.com",none,1,default,default,default,86400
_dmarc.berryglobal.com.,DMARC1,none,default,"mailto:40215c20b449672@rep.dmarcanalyzer.com,mailto:DMarcForensicsBerryGlobal-com@berryglobal.com","mailto:40215c20b449672@for.dmarcanalyzer.com,mailto:DMarcForensicsBerryGlobal-com@berryglobal.com",default,1,default,default,default,default
_dmarc.beyonk.com.,DMARC1,quarantine,10,mailto:7537f75def@rua.easydmarc.eu,mailto:7537f75def@ruf.easydmarc.eu,quarantine,1,default,r,r,default
_dmarc.bimedis.com.,DMARC1,reject,default,mailto:postmaster@bimedis.com,default,none,default,default,default,default,default
_dmarc.bluediamondattachments.com.,DMARC1,reject,100,mailto:re+zyalzajyb1b@dmarc.postmarkapp.com,mailto:security@bdattachments.com,default,1,default,default,default,default
_dmarc.britishland.com.,DMARC1,none,default,mailto:3a0543a3ed0f439@rep.dmarcanalyzer.com,mailto:3a0543a3ed0f439@for.dmarcanalyzer.com,default,1,default,default,default,default
_dmarc.broadwaysf.com.,DMARC1,none,100,mailto:6cddd96c@inbox.eu.redsift.cloud,mailto:6cddd96c@inbox.eu.redsift.cloud,none,1,afrf,r,r,3600
_dmarc.buckingham.ac.uk.,DMARC1,quarantine,100,mailto:dmarc-rua@dmarc.service.gov.uk,default,default,default,default,default,default,default
_dmarc.cancerletter.com.,DMARC1,quarantine,default,default,default,default,default,default,default,default,default
_dmarc.caribbean-airlines.com.,DMARC1,none,default,mailto:anujh.sumessar@caribbean-airlines.com,mailto:anujh.sumessar@caribbean-airlines.com,default,1,default,default,default,default
_dmarc.casechek.app.,DMARC1,quarantine,100,mailto:9d41aa96@mxtoolbox.dmarc-report.com,"mailto:security@casechek.app,mailto:9d41aa96@forensics.dmarc-report.com",default,1,afrf,default,default,default
_dmarc.cerritos.edu.,DMARC1,none,default,mailto:rua+cerritos.edu@dmarc.barracudanetworks.com,mailto:ruf+cerritos.edu@dmarc.barracudanetworks.com,default,1,default,default,default,default
_dmarc.checksunlimited.com.,DMARC1,none,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.cherryroad.com.,DMARC1,quarantine,100,mailto:dmark-rpt@cherryroad.com,mailto:dmark-rpt@cherryroad.com,quarantine,default,afrf,default,default,86400
_dmarc.choicepoint.com.,DMARC1,reject,100,mailto:aurobindo.sundaram@reedelsevier.com,mailto:aurobindo.sundaram@reedelsevier.com,default,default,default,default,default,default
_dmarc.civilserviceworld.com.,DMARC1,none,default,mailto:dmarc@techsg.co.uk,default,default,default,default,default,default,default
_dmarc.cleanmail.ch.,dmarc1,none,default,default,default,default,default,default,default,default,default
_dmarc.codetech.nl.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.color.com.,DMARC1,quarantine,100,"mailto:dmarc-reports@color.com,mailto:0b675e166c74135@rep.dmarcanalyzer.com,mailto:re+b40fb34e6211@inbound.dmarcdigests.com",mailto:0b675e166c74135@for.dmarcanalyzer.com,default,1,default,default,r,default
_dmarc.comgraphics.com.,DMARC1,none,default,mailto:290a489aba8d464994513ed3022e692a@dmarc-reports.cloudflare.net,default,default,default,default,default,default,default
_dmarc.company.info.,DMARC1,reject,default,mailto:systeemlog@fdmediagroep.nl,mailto:systeemlog@fdmediagroep.nl,default,1,default,default,default,default
_dmarc.contifico.com.,DMARC1,quarantine,25,mailto:contifico_demarc@contifico.com,default,default,default,default,default,default,default
_dmarc.coronersconnect.co.uk.,DMARC1,none,default,mailto:wpcsoft-d@dmarc.report-uri.com,default,none,default,default,default,default,default
_dmarc.courtyard.com.,DMARC1,reject,100,mailto:ts2wfbhi@ag.dmarcian.com,mailto:ts2wfbhi@fr.dmarcian.com,default,default,default,default,default,default
_dmarc.crosswordclub.com.,DMARC1,quarantine,default,mailto:6flfj-7967@rua.dmarc.emailanalyst.com,mailto:6flfj-7967@ruf.dmarc.emailanalyst.com,none,default,default,r,r,43200
_dmarc.croydon.gov.uk.,DMARC1,quarantine,100,"mailto:dmarc-rua@dmarc.service.gov.uk,mailto:dmarc@croydon.gov.uk",mailto:dmarc@croydon.gov.uk,default,1,default,default,default,default
_dmarc.csaim.com.,DMARC1,none,default,"mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc@csaim.com",mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.csb.gov.,DMARC1,reject,100,"mailto:dmarc-reports@csb.gov,mailto:reports@dmarc.cyber.dhs.gov",mailto:dmarc-reports@csb.gov,reject,1,default,default,default,default
_dmarc.cukcuk.vn.,DMARC1,none,default,mailto:dmarc@misa.com.vn,default,default,default,default,default,default,default
_dmarc.danieldefense.com.,DMARC1,none,default,mailto:dmarc@ddefense.uriports.com,default,default,default,default,default,default,default
_dmarc.derijke.com.,DMARC1,reject,default,mailto:dmarc@derijke.com,mailto:dmarc@derijke.com,default,1,default,default,default,default
_dmarc.derpibooru.org.,DMARC1,none,default,mailto:dmarc@derpibooru.org,default,default,default,default,default,default,default
_dmarc.doj.gov.,DMARC1,reject,100,"mailto:reports@dmarc.cyber.dhs.gov,mailto:dmarcreports@usdoj.gov",default,reject,default,default,s,s,86400
_dmarc.dsc.com.,DMARC1,reject,default,mailto:jci@rua.agari.com,mailto:jci@ruf.agari.com,default,1,default,default,default,3600
_dmarc.easynews.com.,DMARC1,quarantine,default,mailto:dmarc_rua@easynews.com,mailto:dmarc_ruf@easynews.com,default,1,default,default,default,default
_dmarc.eazework.com.,DMARC1,none,100,default,mailto:support@eazework.com,default,0:d:s,default,r,r,default
_dmarc.ef-cdn.com.,DMARC1,reject,default,default,default,reject,default,default,default,default,default
_dmarc.elmec.com.,DMARC1,none,100,"mailto:rua_139a0401ff3af330@eu.report.letsdmarc.com,mailto:report.elmec.dmarc@elmec.it",mailto:report.elmec.dmarc@elmec.it,default,1,default,default,default,86400
_dmarc.emedical.co.tz.,DMARC1,reject,default,mailto:monitor@emedical.co.tz,default,none,default,default,default,default,default
_dmarc.ensignservices.net.,DMARC1,reject,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.epicshops.com.,DMARC1,quarantine,25,mailto:no-reply@epicshops.com,mailto:no-reply@epicshops.com,none,0,default,default,default,default
_dmarc.eplan.de.,DMARC1,none,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,none,1,default,default,default,default
_dmarc.eqbank.ca.,DMARC1,reject,100,mailto:itso@eqbank.ca,mailto:eq-bank-dmarc@datafeeds.phishlabs.com,default,1,default,default,default,default
_dmarc.ertecho.gr.,DMARC1,reject,default,mailto:dmarcreports@ert.gr,mailto:dmarcreports@ert.gr,reject,1,default,s,s,default
_dmarc.etn.com.mx.,DMARC1,none,default,postmaster@etn.com.mx,postmaster@etn.com.mx,default,default,default,default,default,default
_dmarc.evanstrans.com.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.excellus.com.,DMARC1,none,100,"mailto:0f2f32d5@inbox.ondmarc.com,mailto:dmarcreports@excellus.com",default,none,1,afrf,r,r,3600
_dmarc.fenews.co.uk.,DMARC1,none,default,mailto:webmaster@apex1.co.uk,default,default,default,default,default,default,default
_dmarc.footshop.com.,DMARC1,reject,100,default,default,none,default,afrf,default,default,default
_dmarc.freerangeamerican.us.,DMARC1,none,default,mailto:dmarc_rua@emaildefense.proofpoint.com,mailto:dmarc_ruf@emaildefense.proofpoint.com,default,1,default,default,default,default
_dmarc.frontline-mod.com.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.fultonschools.org.,DMARC1,quarantine,10,mailto:DMARC@fultonschools.org,default,default,default,default,default,default,default
_dmarc.g4v.dev.,DMARC1,quarantine,default,"mailto:633c881497424daa9a2391d6c551c44c@dmarc-reports.cloudflare.net,mailto:ly7uqpda@ag.dmarcian.com",default,default,default,default,default,default,default
_dmarc.gameguardian.net.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.getpantheon.com.,DMARC1,none,100,mailto:3523e61d@inbox.ondmarc.com,mailto:3523e61d@inbox.ondmarc.com,none,1,afrf,r,r,86400
_dmarc.gitea.com.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.glami.bg.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.gommehd.net.,DMARC1,quarantine,100,mailto:8ea5519a81564a20b1c47600295ea762@dmarc-reports.cloudflare.net,default,default,default,default,default,default,default
_dmarc.greenteksolutionsllc.com.,DMARC1,reject,default,default,mailto:dmarc@greenteksolutionsllc.com,default,0,default,default,default,default
_dmarc.hacf.fr.,DMARC1,none,default,default,default,default,default,default,default,default,default
_dmarc.hackingwithswift.com.,DMARC1,none,100,mailto:re+hpoimm2u7mg@dmarc.postmarkapp.com,default,none,default,default,default,r,default
_dmarc.haieramerica.com.,DMARC1,none,100,"mailto:1a5047a6e691373@rep.dmarcanalyzer.com,mailto:DMARC-rua@GEAppliances.com","mailto:1a5047a6e691373@for.dmarcanalyzer.com,mailto:DMARC-ruf@GEAppliances.com",none,1,afrf,r,r,86400
_dmarc.harrycorry.com.,DMARC1,none,default,mailto:dmarc@harrycorry.com,mailto:info@harrycorry.com,default,default,default,default,default,default
_dmarc.hbfuller.com.,DMARC1,quarantine,100,mailto:wetk0cfi@ag.dmarcian.com,mailto:wetk0cfi@fr.dmarcian.com,default,default,default,default,default,default
_dmarc.hdfans.org.,DMARC1,quarantine,default,mailto:admin@hdfans.org,default,default,default,default,default,default,default
_dmarc.helloasso.com.,DMARC1,reject,100,mailto:dmarcrua@helloasso.org,default,default,default,default,default,default,default
_dmarc.hermanwallace.com.,DMARC1,none,100,mailto:re+vekp5xmchms@dmarc.postmarkapp.com,default,none,default,default,default,r,default
